Transaction_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_SubCategory,Product_Name,Cost_Price,Selling_Price,Quantity,Discount
TXN-99AA1146,2023-08-19,CUST-1090,Home Office,Latin America,Brazil,Office Supplies,Binders,Binders Model 712,188.94,209.29,5,0.0
TXN-0F578712,2022-11-20,CUST-4127,Home Office,Asia Pacific,Japan,Office Supplies,Art,Art Model 812,214.42,246.46,5,0.0
TXN-7283DF0F,2022-07-26,CUST-4492,Corporate,Asia Pacific,Australia,Office Supplies,Binders,Binders Model 241,492.53,688.12,8,0.2
TXN-B4FA512B,2023-04-09,CUST-4170,Consumer,Asia Pacific,Japan,Office Supplies,Paper,Paper Model 418,311.48,437.1,8,0.2
TXN-EC5308D7,2022-11-10,CUST-3091,Consumer,Asia Pacific,India,Furniture,Tables,Tables Model 634,191.56,261.68,8,0.1
TXN-8F4B07C6,2022-07-27,CUST-4408,Corporate,Latin America,Brazil,Furniture,Chairs,Chairs Model 299,328.03,479.6,2,0.0
TXN-3C49AF04,2022-11-10,CUST-3883,Consumer,Asia Pacific,Australia,Furniture,Chairs,Chairs Model 667,12.07,16.28,6,0.1
TXN-E1DDBF96,2022-05-02,CUST-3105,Corporate,Europe,Spain,Electronics,Tablets,Tablets Model 806,130.13,159.28,10,0.05
TXN-6FCA33A0,2022-02-01,CUST-3068,Home Office,North America,Mexico,Clothing,Kids,Kids Model 792,331.34,453.67,10,0.1
TXN-D8C1746C,2023-04-11,CUST-3281,Corporate,Asia Pacific,India,Office Supplies,Art,Art Model 889,375.35,530.52,9,0.05
TXN-5EAE47D0,2022-02-09,CUST-2645,Home Office,Latin America,Brazil,Clothing,Men,Men Model 461,49.98,64.94,9,0.05
TXN-D39E107D,2022-07-11,CUST-1615,Consumer,North America,Canada,Electronics,Smartphones,Smartphones Model 488,322.07,460.05,6,0.1
TXN-66A85188,2022-12-03,CUST-3016,Corporate,Latin America,Chile,Electronics,Laptops,Laptops Model 738,39.01,57.84,9,0.0
TXN-CE545D7B,2023-07-21,CUST-3386,Home Office,North America,USA,Furniture,Tables,Tables Model 388,56.4,64.12,7,0.2
TXN-5D5BC1E2,2023-08-29,CUST-4081,Consumer,Europe,Germany,Electronics,Laptops,Laptops Model 540,79.09,103.73,10,0.0
TXN-88AEF404,2023-01-02,CUST-4379,Consumer,Europe,Italy,Furniture,Bookcases,Bookcases Model 807,332.07,$472.32,3,0.15
TXN-4CFBDA2C,2022-10-13,CUST-3072,Consumer,North America,Mexico,Furniture,Tables,Tables Model 564,193.07,269.23,2,0.0
TXN-AA700AA4,2022-12-03,CUST-2954,Corporate,Latin America,Chile,Electronics,Accessories,Accessories Model 911,256.27,348.97,9,0.2
TXN-41537499,2022-12-25,CUST-2639,Corporate,Asia Pacific,China,Furniture,Bookcases,Bookcases Model 153,194.88,278.38,7,0.0
TXN-8E8EA0BA,2022-09-11,CUST-4242,Home Office,Europe,Italy,Office Supplies,Paper,Paper Model 673,119.68,160.64,5,0.0
TXN-4ACEA04C,2023-11-16,CUST-4559,Home Office,North America,USA,Electronics,Accessories,Accessories Model 622,119.36,143.37,9,0.05
TXN-668EA88F,2022-02-03,CUST-1875,Consumer,Europe,UK,Clothing,Men,Men Model 649,173.51,194.08,6,0.1
TXN-CAD36C69,2022-04-11,CUST-4677,Consumer,North America,USA,Electronics,Tablets,Tablets Model 692,214.33,293.16,2,0.15
TXN-E8C65D1B,2022-12-30,CUST-3287,Corporate,North America,Mexico,Electronics,Laptops,Laptops Model 496,148.77,168.11,2,0.0
TXN-4727D1FE,2023-03-26,CUST-2755,Home Office,Asia Pacific,India,Furniture,Tables,Tables Model 783,371.85,426.8,5,0.0
TXN-12FCA971,2023-01-12,CUST-1603,Corporate,Asia Pacific,India,Office Supplies,Art,Art Model 538,486.31,$716.41,2,0.0
TXN-455268D1,2022-02-25,CUST-4609,Consumer,North America,Canada,Clothing,Kids,Kids Model 115,134.44,168.81,6,0.2
TXN-2B802D38,2023-07-09,CUST-1132,Consumer,Europe,UK,Furniture,Chairs,Chairs Model 705,353.74,454.23,10,0.0
TXN-71468A3B,2022-09-16,CUST-1260,Home Office,Asia Pacific,India,Clothing,Shoes,Shoes Model 664,244.48,360.98,1,0.15
TXN-E83993F4,2023-03-27,CUST-4055,Consumer,North America,Canada,Clothing,Kids,Kids Model 909,239.18,286.64,2,0.0
TXN-EEC9D0BF,2022-11-19,CUST-4062,Home Office,Asia Pacific,China,Clothing,Men,Men Model 640,460.62,657.55,2,0.0
TXN-8565213D,2023-12-16,CUST-1881,Consumer,Asia Pacific,India,Office Supplies,Envelopes,Envelopes Model 341,457.49,674.72,10,0.1
TXN-3F1BA8C7,2023-03-18,CUST-2693,Consumer,Asia Pacific,Japan,Electronics,Laptops,Laptops Model 141,224.45,261.52,10,0.0
TXN-2F5F8DF4,2023-09-13,CUST-1200,Home Office,Latin America,Chile,Furniture,Bookcases,Bookcases Model 586,243.83,331.0,10,0.0
TXN-DBD758A1,2023-12-11,CUST-1830,Corporate,Latin America,Argentina,Electronics,Smartphones,Smartphones Model 193,321.33,396.91,8,0.15
TXN-7D00C37E,2023-11-15,CUST-3667,Consumer,Asia Pacific,China,Furniture,Tables,Tables Model 570,421.51,559.75,3,0.0
TXN-8F4C974D,2023-01-16,CUST-3779,Corporate,Europe,France,Clothing,Women,Women Model 437,26.66,31.66,5,0.0
TXN-9C7524AC,2022-11-21,CUST-1849,Consumer,Asia Pacific,Australia,Furniture,Furnishings,Furnishings Model 738,30.81,41.39,10,0.1
TXN-90D35C10,2023-09-03,CUST-1602,Consumer,Latin America,Argentina,Clothing,Kids,Kids Model 508,185.54,275.18,9,0.1
TXN-132AFC60,2023-02-23,CUST-1218,Corporate,Latin America,Argentina,Electronics,Laptops,Laptops Model 823,221.57,256.96,4,0.2
TXN-05763CD6,2022-09-17,CUST-3124,Consumer,Asia Pacific,Australia,Clothing,Shoes,Shoes Model 364,345.61,420.41,6,0.1
TXN-C017FA4A,2022-06-17,CUST-4365,Consumer,North America,Mexico,Clothing,Shoes,Shoes Model 667,285.87,372.85,5,0.0
TXN-702EC099,2022-10-03,CUST-2166,Corporate,Europe,UK,Electronics,Accessories,Accessories Model 946,434.35,647.86,7,0.0
TXN-D5255C8D,2022-05-25,CUST-3700,Home Office,Latin America,Argentina,Furniture,Tables,Tables Model 771,466.72,617.85,9,0.0
TXN-0B4AC2F5,2022-10-14,CUST-2513,Corporate,Asia Pacific,Japan,Furniture,Furnishings,Furnishings Model 677,116.34,168.54,2,0.2
TXN-0D57FB9B,2023-10-28,CUST-4017,Consumer,Asia Pacific,Australia,Office Supplies,Paper,Paper Model 973,440.36,$636.14,1,0.0
TXN-FABB8AA0,2022-11-20,CUST-2133,Corporate,North America,Mexico,Office Supplies,Binders,Binders Model 902,132.34,176.92,6,0.05
TXN-EE45882F,2022-03-25,CUST-2931,Home Office,North America,Mexico,Furniture,Bookcases,Bookcases Model 932,460.32,600.36,1,0.0
TXN-9D87B6C1,2023-10-07,CUST-1268,Corporate,North America,USA,Electronics,Accessories,Accessories Model 790,258.86,363.93,4,0.0
TXN-5E2CD8CC,2023-05-25,CUST-1598,Consumer,Latin America,Brazil,Office Supplies,Paper,Paper Model 916,342.95,438.13,10,0.05
TXN-C682EF7A,2022-08-05,CUST-2820,Consumer,Latin America,Brazil,Furniture,Tables,Tables Model 170,138.51,166.01,2,0.0
TXN-CFC98943,2023-12-12,CUST-2675,Corporate,North America,Canada,Furniture,Bookcases,Bookcases Model 157,26.94,32.85,6,0.2
TXN-3B507CB0,2022-11-14,CUST-1082,Corporate,North America,Canada,Electronics,Accessories,Accessories Model 602,19.4,27.76,8,0.0
TXN-A31857F0,2023-04-29,CUST-3673,Consumer,Latin America,Brazil,Electronics,Smartphones,Smartphones Model 479,237.14,276.11,6,0.0
TXN-7CAA9486,2023-03-20,CUST-2189,Corporate,North America,Canada,Office Supplies,Art,Art Model 653,226.87,336.19,9,0.0
TXN-DD6F2301,2023-05-13,CUST-2089,Consumer,Europe,France,Clothing,Men,Men Model 551,396.53,505.02,2,0.0
TXN-2A600A2E,2022-11-19,CUST-4703,Consumer,Europe,UK,Furniture,Tables,Tables Model 920,465.37,526.5,5,0.0
TXN-63E86552,2022-01-15,CUST-4754,Home Office,North America,Canada,Electronics,Tablets,Tablets Model 786,465.72,637.32,4,0.15
TXN-FDAE2F90,2023-01-11,CUST-2085,Corporate,North America,USA,Clothing,Kids,Kids Model 760,374.87,451.23,9,0.15
TXN-AF5FEBE0,2022-10-05,CUST-4387,Consumer,Europe,Germany,Office Supplies,Envelopes,Envelopes Model 156,158.6,199.84,5,0.15
TXN-39A65E24,2022-05-17,CUST-1783,Home Office,Europe,Spain,Electronics,Smartphones,Smartphones Model 895,468.27,$681.91,9,0.0
TXN-AD1D315A,2022-09-30,CUST-4308,Consumer,Latin America,Argentina,Electronics,Laptops,Laptops Model 452,99.89,137.29,8,0.15
TXN-E4F24C5A,2023-06-04,CUST-1044,Consumer,North America,Canada,Electronics,Accessories,Accessories Model 110,345.33,505.62,2,0.15
TXN-EA4EE5DE,2022-04-13,CUST-1723,Consumer,Europe,France,Office Supplies,Paper,Paper Model 866,383.22,503.58,4,0.15
TXN-80164C42,2023-09-19,CUST-3256,Corporate,Latin America,Brazil,Electronics,Accessories,Accessories Model 773,361.21,451.04,1,0.2
TXN-D89397F0,2023-05-27,CUST-1946,Consumer,Asia Pacific,Australia,Electronics,Tablets,Tablets Model 869,99.99,123.27,7,0.0
TXN-E91AB9BE,2022-01-22,CUST-3986,Corporate,Latin America,Chile,Clothing,Men,Men Model 743,60.71,78.12,1,0.0
TXN-316AB311,2022-12-22,CUST-1522,Home Office,Latin America,Brazil,Clothing,Kids,Kids Model 452,362.97,405.74,7,0.15
TXN-83EB2745,2023-09-10,CUST-1246,Corporate,Asia Pacific,Australia,Furniture,Tables,Tables Model 557,124.06,173.06,10,0.2
TXN-BB99D799,2023-02-07,CUST-2181,Consumer,North America,Mexico,Clothing,Men,Men Model 813,37.49,55.78,7,0.0
TXN-1A83A6AF,2022-01-14,CUST-1887,Corporate,North America,USA,Furniture,Tables,Tables Model 883,100.14,114.09,8,0.2
TXN-CA3E516C,2022-09-30,CUST-2596,Consumer,Europe,Spain,Office Supplies,Envelopes,Envelopes Model 464,10.59,11.85,2,0.05
TXN-1B05DD71,2023-11-19,CUST-4067,Corporate,Europe,Spain,Clothing,Women,Women Model 700,480.61,665.67,1,0.15
TXN-160CC8EC,2023-11-01,CUST-1929,Corporate,North America,Mexico,Furniture,Chairs,Chairs Model 360,323.92,453.68,7,0.15
TXN-EA2590FA,2023-10-08,CUST-4950,Home Office,North America,USA,Office Supplies,Binders,Binders Model 517,483.96,672.97,3,0.0
TXN-ADF19497,2023-12-27,CUST-2436,Corporate,Latin America,Brazil,Office Supplies,Art,Art Model 157,384.92,427.6,7,0.2
TXN-81C2E4E1,2023-09-09,CUST-4775,Home Office,North America,USA,Furniture,Bookcases,Bookcases Model 403,175.95,244.5,8,0.0
TXN-EA44A791,2022-12-24,CUST-1099,Consumer,Latin America,Brazil,Furniture,Tables,Tables Model 350,222.49,307.01,10,0.05
TXN-A86F2F3C,2023-09-16,CUST-4150,Corporate,Europe,UK,Office Supplies,Binders,Binders Model 373,108.73,137.57,1,0.05
TXN-82C907CB,2022-05-18,CUST-3916,Consumer,North America,USA,Electronics,Smartphones,Smartphones Model 200,13.93,18.93,3,0.0
TXN-51663E70,2023-12-12,CUST-4976,Home Office,North America,Canada,Office Supplies,Envelopes,Envelopes Model 695,178.29,196.35,1,0.05
TXN-FAF5E821,2022-02-07,CUST-4502,Corporate,Asia Pacific,Australia,Office Supplies,Binders,Binders Model 377,78.36,90.79,10,0.0
TXN-1C8422C0,2023-10-10,CUST-3826,Corporate,Europe,Italy,Clothing,Men,Men Model 216,348.72,472.92,1,0.2
TXN-7EC53251,2023-11-30,CUST-3351,Corporate,Asia Pacific,India,Office Supplies,Binders,Binders Model 691,393.53,585.71,3,0.0
TXN-15F5A659,2022-10-31,CUST-2033,Consumer,Latin America,Argentina,Office Supplies,Art,Art Model 509,293.7,392.15,8,0.1
TXN-8078BF36,2022-02-05,CUST-3110,Consumer,Europe,Spain,Clothing,Shoes,Shoes Model 468,138.0,187.95,6,0.15
TXN-9B1A26D9,2022-09-13,CUST-2277,Consumer,Europe,UK,Furniture,Tables,Tables Model 441,99.65,147.25,5,0.1
TXN-5FDA0E5E,2022-09-19,CUST-1851,Consumer,Europe,France,Office Supplies,Paper,Paper Model 385,419.95,534.77,7,0.2
TXN-77B2CE0A,2022-12-14,CUST-1545,Corporate,Latin America,Brazil,Office Supplies,Binders,Binders Model 856,496.47,598.97,3,0.0
TXN-51CDBAA8,2022-05-22,CUST-3156,Consumer,North America,Mexico,Furniture,Bookcases,Bookcases Model 169,22.59,31.05,6,0.15
TXN-4277C4BC,2022-01-17,CUST-3238,Home Office,Latin America,Argentina,Office Supplies,Binders,Binders Model 587,359.89,416.45,2,0.0
TXN-94BAFE05,2022-12-01,CUST-1555,Consumer,Europe,Spain,Electronics,Tablets,Tablets Model 698,337.44,464.5,1,0.1
TXN-307769DA,2022-11-21,CUST-2452,Consumer,Asia Pacific,China,Office Supplies,Art,Art Model 285,24.06,31.21,10,0.0
TXN-ABECDBBA,2023-12-29,CUST-4719,Consumer,North America,Canada,Electronics,Laptops,Laptops Model 296,45.46,53.06,9,0.0
TXN-80A7E11A,2023-12-16,CUST-4568,Consumer,Asia Pacific,Japan,Furniture,Tables,Tables Model 719,106.52,118.88,5,0.0
TXN-8A6356BF,2023-09-05,CUST-2313,Corporate,Europe,Spain,Furniture,Furnishings,Furnishings Model 294,169.3,251.19,3,0.1
TXN-2726061C,2022-05-21,CUST-4023,Consumer,North America,USA,Furniture,Tables,Tables Model 620,16.49,18.32,5,0.0
TXN-749ED3CE,2022-11-03,CUST-1326,Home Office,Latin America,Argentina,Furniture,Tables,Tables Model 783,86.29,128.03,1,0.0
TXN-09CCC281,2023-01-27,CUST-3440,Consumer,Asia Pacific,Japan,Office Supplies,Art,Art Model 770,343.63,509.49,9,0.0
TXN-A2AA3979,2022-01-09,CUST-4882,,Asia Pacific,Japan,Furniture,Furnishings,Furnishings Model 753,105.98,149.15,5,0.0
TXN-2D2FC3E3,2022-05-10,CUST-2354,Home Office,Asia Pacific,Japan,Electronics,Smartphones,Smartphones Model 958,143.33,163.17,6,0.2
TXN-73524686,2023-11-21,CUST-3512,Home Office,Europe,Germany,Electronics,Laptops,Laptops Model 672,,421.71,1,0.15
TXN-D69EAE2E,2022-11-07,CUST-4108,Home Office,Latin America,Brazil,Clothing,Shoes,Shoes Model 940,454.94,602.63,4,0.1
TXN-198BF659,2023-12-27,CUST-2288,Home Office,Latin America,Brazil,Clothing,Men,Men Model 441,110.59,157.62,1,0.2
TXN-2E5DF350,2022-11-22,CUST-4718,Consumer,Asia Pacific,Japan,Clothing,Shoes,Shoes Model 555,499.07,678.93,3,0.15
TXN-DF98A920,2022-07-28,CUST-1719,Home Office,Latin America,Argentina,Electronics,Smartphones,Smartphones Model 629,364.2,527.51,8,0.2
TXN-DEBD9A5C,2023-12-17,CUST-2948,Corporate,North America,Mexico,Furniture,Furnishings,Furnishings Model 194,308.15,375.26,8,0.0
TXN-39D47FEF,2023-09-09,CUST-3368,Consumer,Europe,France,Furniture,Tables,Tables Model 394,459.05,657.06,3,0.0
TXN-505C5A38,2022-02-24,CUST-2711,Home Office,Latin America,Chile,Office Supplies,Binders,Binders Model 713,494.4,714.05,2,0.0
TXN-9CDBCFC7,2022-03-16,CUST-4603,Home Office,Europe,Germany,Electronics,Accessories,Accessories Model 761,180.53,202.4,6,0.0
TXN-36F540D4,2022-12-14,CUST-4332,Corporate,Europe,France,Office Supplies,Envelopes,Envelopes Model 314,331.5,377.58,2,0.0
TXN-BB6C8941,2023-12-03,CUST-2856,Consumer,Europe,Spain,Furniture,Chairs,Chairs Model 879,271.29,326.44,2,0.2
TXN-DA79F000,2023-06-29,CUST-1594,Corporate,Latin America,Argentina,Clothing,Men,Men Model 746,280.5,385.1,10,0.1
TXN-DA79F000,2022-09-21,CUST-3203,Corporate,North America,USA,Office Supplies,Paper,Paper Model 543,63.57,71.72,4,0.0
TXN-04CDBA0F,2023-12-28,CUST-2062,Home Office,Latin America,Chile,Furniture,Tables,Tables Model 259,220.0,280.89,10,0.1
TXN-371114F3,2022-05-01,CUST-2556,Consumer,Europe,Germany,Electronics,Smartphones,Smartphones Model 815,442.74,534.63,3,0.1
TXN-DA7C9A96,2023-12-04,CUST-1173,Consumer,Asia Pacific,Australia,Clothing,Kids,Kids Model 460,389.04,439.23,8,0.0
TXN-AFC891C8,2022-01-16,CUST-1890,Consumer,Europe,Spain,Electronics,Tablets,Tablets Model 315,107.15,$124.16,9,0.0
TXN-28669195,2023-01-07,CUST-1321,Consumer,Europe,Germany,Clothing,Kids,Kids Model 919,452.5,661.51,5,0.0
TXN-D0A630C8,2022-10-21,CUST-4593,Consumer,North America,Canada,Office Supplies,Art,Art Model 410,27.61,39.77,2,0.05
TXN-72146543,2022-01-24,CUST-4095,Corporate,Latin America,Argentina,Electronics,Tablets,Tablets Model 301,237.2,301.31,5,0.0
TXN-78495DD9,2022-07-09,CUST-3641,Consumer,Latin America,Argentina,Electronics,Accessories,Accessories Model 806,255.7,357.83,9,0.05
TXN-7C7EC28B,2022-01-29,CUST-3953,Consumer,Asia Pacific,China,Furniture,Bookcases,Bookcases Model 739,282.18,344.99,4,0.2
TXN-F5F27EC1,2023-11-08,CUST-2865,Consumer,Latin America,Argentina,Furniture,Chairs,Chairs Model 469,48.86,$62.93,6,0.2
TXN-10F926DA,2023-05-02,CUST-1689,Home Office,Europe,Spain,Office Supplies,Envelopes,Envelopes Model 863,94.17,108.29,5,0.05
TXN-19109EB7,2023-08-18,CUST-2231,Home Office,Asia Pacific,Japan,Clothing,Men,Men Model 540,77.73,100.89,5,0.2
TXN-0964B9A2,2022-12-01,CUST-3791,Consumer,Latin America,Brazil,Furniture,Tables,Tables Model 381,362.82,427.68,6,0.15
TXN-E6369316,2023-11-14,CUST-1972,Home Office,Latin America,Argentina,Electronics,Accessories,Accessories Model 977,130.92,185.73,1,0.15
TXN-42CFAF7C,2023-07-24,CUST-3816,Corporate,Latin America,Brazil,Clothing,Kids,Kids Model 852,219.19,257.2,2,0.05
TXN-9EEF0130,2023-04-27,CUST-2180,Corporate,Europe,Spain,Electronics,Accessories,Accessories Model 614,98.86,144.82,7,0.15
TXN-E319AE2F,2022-11-30,CUST-3432,Consumer,Europe,Spain,Furniture,Chairs,Chairs Model 195,225.23,315.7,8,0.05
TXN-CA306F1A,2022-05-21,CUST-4983,Consumer,Latin America,Brazil,Office Supplies,Binders,Binders Model 340,126.85,148.67,5,0.15
TXN-E45DD14D,2023-11-04,CUST-2793,Consumer,Asia Pacific,India,Furniture,Furnishings,Furnishings Model 854,485.9,674.51,5,0.15
TXN-7FA0958E,2023-11-06,CUST-3180,Consumer,Europe,UK,Clothing,Women,Women Model 493,223.91,257.35,2,0.05
TXN-2A33F0B4,2022-11-17,CUST-3300,Home Office,Latin America,Argentina,Office Supplies,Art,Art Model 241,410.07,583.14,4,0.0
TXN-B64B1E9C,2023-12-05,CUST-2420,Corporate,Europe,Germany,Electronics,Tablets,Tablets Model 652,496.3,587.41,8,0.0
TXN-99F56902,2022-10-12,CUST-4484,Consumer,Europe,UK,Office Supplies,Art,Art Model 860,231.38,267.23,4,0.2
TXN-422A50E5,2022-11-25,CUST-4770,Consumer,Asia Pacific,India,Electronics,Accessories,Accessories Model 424,201.38,241.35,1,0.2
TXN-EC0F0D75,2022-09-04,CUST-4858,Consumer,Latin America,Argentina,Clothing,Shoes,Shoes Model 605,229.98,265.41,6,0.05
TXN-99EF8B59,2023-12-27,CUST-3418,Consumer,Europe,Germany,Furniture,Chairs,Chairs Model 753,68.95,99.32,9,0.0
TXN-0CD2EFA7,2022-10-21,CUST-1387,Corporate,North America,Canada,Electronics,Laptops,Laptops Model 600,248.39,348.03,6,0.0
TXN-3CCB1085,2022-01-14,CUST-4632,Corporate,Europe,Spain,Electronics,Laptops,Laptops Model 789,484.86,650.66,2,0.2
TXN-ED13AC0C,2023-12-12,CUST-2414,Home Office,Asia Pacific,Australia,Office Supplies,Art,Art Model 667,320.12,356.81,5,0.0
TXN-B128EE25,2022-01-18,CUST-1221,Consumer,Europe,Italy,Clothing,Men,Men Model 114,474.99,565.48,2,0.0
TXN-DF236B96,2023-01-01,CUST-3279,Consumer,Latin America,Chile,Electronics,Tablets,Tablets Model 652,76.26,99.47,9,0.15
TXN-81EE73E7,2023-12-06,CUST-4825,Consumer,Latin America,Brazil,Electronics,Tablets,Tablets Model 271,93.4,129.57,7,0.0
TXN-EB9AC18B,2022-11-16,CUST-3260,Home Office,North America,Mexico,Clothing,Shoes,Shoes Model 568,43.36,51.63,4,0.1
TXN-EAC073FF,2023-08-14,CUST-2535,Consumer,Europe,Spain,Furniture,Furnishings,Furnishings Model 250,485.32,583.48,6,0.0
TXN-61B61803,2023-01-14,CUST-1453,Consumer,Europe,UK,Office Supplies,Art,Art Model 701,445.45,532.02,8,0.15
TXN-0602264D,2022-06-16,CUST-1147,Home Office,Asia Pacific,India,Electronics,Accessories,Accessories Model 773,47.19,62.68,8,0.15
TXN-F289B018,2022-09-05,CUST-1118,Consumer,Europe,UK,Electronics,Accessories,Accessories Model 567,114.27,131.53,2,0.2
TXN-5B8DACD2,2023-12-08,CUST-2624,Corporate,North America,Mexico,Furniture,Furnishings,Furnishings Model 357,27.06,37.73,1,0.2
TXN-8D60B73A,2022-05-03,CUST-4055,Corporate,North America,USA,Furniture,Chairs,Chairs Model 954,456.28,653.4,3,0.0
TXN-5377A7CA,2022-01-14,CUST-1571,Home Office,Europe,Germany,Electronics,Tablets,Tablets Model 549,381.67,562.09,9,0.1
TXN-D90A1B67,2022-01-13,CUST-4668,Home Office,North America,USA,Clothing,Women,Women Model 290,55.45,70.74,3,0.0
TXN-A79186EB,2023-09-17,CUST-4400,Consumer,North America,Canada,Office Supplies,Art,Art Model 337,342.17,469.05,8,0.0
TXN-65A28185,2022-05-17,CUST-3355,Consumer,Asia Pacific,India,Office Supplies,Art,Art Model 634,203.76,$283.78,9,0.0
TXN-4C7C315C,2023-02-15,CUST-2391,Consumer,North America,Canada,Electronics,Laptops,Laptops Model 960,440.6,654.77,5,0.0
TXN-1076510D,2023-11-22,CUST-1140,Consumer,North America,Canada,Electronics,Accessories,Accessories Model 526,158.71,231.94,10,0.0
TXN-123B09FE,2023-11-04,CUST-3976,Consumer,North America,Canada,Furniture,Chairs,Chairs Model 333,302.88,414.13,6,0.05
TXN-1E743BBE,2022-07-23,CUST-4957,Home Office,Europe,Germany,Electronics,Laptops,Laptops Model 510,181.13,266.78,10,0.0
TXN-EAFE6B4C,2023-02-16,CUST-2570,Consumer,Europe,UK,Clothing,Women,Women Model 305,105.18,119.27,4,0.0
TXN-CE2CC2B2,2023-01-02,CUST-2533,Consumer,Europe,Germany,Office Supplies,Binders,Binders Model 532,380.7,443.98,1,0.05
TXN-99AF3973,2022-07-16,CUST-2113,Consumer,Latin America,Chile,Clothing,Men,Men Model 738,475.55,567.68,9,0.15
TXN-358451A8,2023-11-21,CUST-4469,Corporate,Latin America,Brazil,Clothing,Men,Men Model 352,139.09,187.37,8,0.0
TXN-51D03D0C,2023-03-04,CUST-1414,Corporate,Latin America,Argentina,Office Supplies,Art,Art Model 285,341.07,470.33,5,0.2
TXN-48FB14CA,2022-01-05,CUST-3223,Home Office,Latin America,Chile,Electronics,Tablets,Tablets Model 783,11.88,15.27,9,0.1
TXN-1B9B1337,2023-04-07,CUST-3122,Consumer,Asia Pacific,Australia,Furniture,Furnishings,Furnishings Model 177,357.65,506.26,3,0.15
TXN-2D8A1B23,2022-09-09,CUST-1987,Consumer,Latin America,Brazil,Clothing,Kids,Kids Model 983,188.41,227.75,5,0.1
TXN-FC9148FB,2023-05-20,CUST-3905,Consumer,Asia Pacific,India,Furniture,Chairs,Chairs Model 603,406.5,489.24,4,0.1
TXN-973D54B2,2022-06-05,CUST-1666,Corporate,Asia Pacific,China,Office Supplies,Art,Art Model 899,483.23,641.23,1,0.0
TXN-65307810,2022-12-11,CUST-2364,Consumer,Asia Pacific,Japan,Furniture,Bookcases,Bookcases Model 747,150.66,219.72,10,0.0
TXN-CE009463,2023-08-23,CUST-2716,Consumer,Asia Pacific,China,Furniture,Bookcases,Bookcases Model 894,,311.77,6,0.0
TXN-5285553D,2022-08-10,CUST-4558,Home Office,Latin America,Brazil,Clothing,Men,Men Model 621,50.19,63.82,7,0.0
TXN-3B569806,2022-08-22,CUST-3604,Corporate,North America,USA,Electronics,Laptops,Laptops Model 666,273.78,367.44,5,0.1
TXN-C99DB5F5,2023-11-19,CUST-4110,Consumer,North America,Mexico,Furniture,Tables,Tables Model 715,184.5,269.25,1,0.1
TXN-405BE065,2022-11-06,CUST-4518,Home Office,North America,USA,Office Supplies,Envelopes,Envelopes Model 620,167.33,199.47,5,0.05
TXN-7317E2AE,2022-07-12,CUST-1424,Corporate,Europe,Spain,Clothing,Shoes,Shoes Model 847,224.47,316.59,9,0.15
TXN-0591433B,2023-06-18,CUST-3756,Home Office,Europe,UK,Clothing,Men,Men Model 115,332.79,496.33,7,0.2
TXN-F821C0EA,2023-12-15,CUST-3892,Consumer,Asia Pacific,China,Electronics,Tablets,Tablets Model 319,274.97,381.35,4,0.0
TXN-6BF19839,2023-03-26,CUST-4771,Consumer,Latin America,Brazil,Clothing,Women,Women Model 433,319.55,434.78,5,0.0
TXN-4962F090,2023-10-09,CUST-4656,Consumer,Asia Pacific,Japan,Furniture,Tables,Tables Model 121,457.9,554.51,5,0.0
TXN-B13C07D9,2023-10-07,CUST-1002,Consumer,Asia Pacific,Japan,Electronics,Tablets,Tablets Model 552,185.01,260.11,8,0.2
